epoch,phase,wall_time_s,epoch_time_s
765,adam,13.599699,0.01799
766,adam,13.6175,0.017801
767,adam,13.635419,0.017919
768,adam,13.653142,0.017723
769,adam,13.671502,0.01836
770,adam,13.69012,0.018619
771,adam,13.708394,0.018274
772,adam,13.72673,0.018336
773,adam,13.744906,0.018176
774,adam,13.763428,0.018522
775,adam,13.781516,0.018088
776,adam,13.799827,0.018312
777,adam,13.818117,0.018289
778,adam,13.836487,0.01837
779,adam,13.854819,0.018332
780,adam,13.873249,0.01843
781,adam,13.891762,0.018513
782,adam,13.91011,0.018348
783,adam,13.928553,0.018442
784,adam,13.946889,0.018336
785,adam,13.965262,0.018373
786,adam,13.983636,0.018374
787,adam,14.002976,0.019339
788,adam,14.021777,0.018801
789,adam,14.04016,0.018383
790,adam,14.058699,0.018539
791,adam,14.077136,0.018437
792,adam,14.095325,0.018189
793,adam,14.113643,0.018318
794,adam,14.13197,0.018327
795,adam,14.150207,0.018237
796,adam,14.168457,0.01825
797,adam,14.186813,0.018357
798,adam,14.204975,0.018162
799,adam,14.223233,0.018258
800,adam,14.241493,0.018261
801,adam,14.260078,0.018584
802,adam,14.278506,0.018428
803,adam,14.296832,0.018326
804,adam,14.315275,0.018443
805,adam,14.333484,0.018208
806,adam,14.351864,0.018381
807,adam,14.370014,0.01815
808,adam,14.388377,0.018363
809,adam,14.406841,0.018465
810,adam,14.425016,0.018174
811,adam,14.443205,0.018189
812,adam,14.461545,0.01834
813,adam,14.480371,0.018826
814,adam,14.499091,0.018721
815,adam,14.517506,0.018415
816,adam,14.536026,0.01852
817,adam,14.554463,0.018437
818,adam,14.572591,0.018127
819,adam,14.590791,0.0182
820,adam,14.609161,0.01837
821,adam,14.627507,0.018346
822,adam,14.645844,0.018337
823,adam,14.664061,0.018216
824,adam,14.682384,0.018323
825,adam,14.700704,0.01832
826,adam,14.71916,0.018457
827,adam,14.737344,0.018183
828,adam,14.755607,0.018264
829,adam,14.773959,0.018352
830,adam,14.792237,0.018277
831,adam,14.810663,0.018426
832,adam,14.829093,0.01843
833,adam,14.847618,0.018526
834,adam,14.865927,0.018309
835,adam,14.884147,0.01822
836,adam,14.902364,0.018217
837,adam,14.920705,0.018341
