epoch,phase,wall_time_s,epoch_time_s
348,adam,5.512622,0.015653
349,adam,5.528038,0.015416
350,adam,5.543583,0.015545
351,adam,5.559022,0.015439
352,adam,5.574571,0.015549
353,adam,5.589907,0.015336
354,adam,5.605385,0.015478
355,adam,5.620959,0.015573
356,adam,5.636557,0.015598
357,adam,5.651956,0.015399
358,adam,5.667578,0.015622
359,adam,5.683402,0.015823
360,adam,5.699282,0.015881
361,adam,5.715776,0.016493
362,adam,5.731383,0.015607
363,adam,5.746886,0.015503
364,adam,5.762416,0.015531
365,adam,5.777884,0.015467
366,adam,5.793252,0.015368
367,adam,5.808688,0.015437
368,adam,5.824283,0.015595
369,adam,5.839856,0.015573
370,adam,5.855626,0.01577
371,adam,5.871339,0.015712
372,adam,5.886993,0.015655
373,adam,5.902595,0.015601
374,adam,5.918211,0.015616
375,adam,5.934047,0.015837
376,adam,5.949746,0.015698
377,adam,5.965782,0.016036
378,adam,5.981522,0.01574
379,adam,5.997005,0.015483
380,adam,6.012552,0.015547
381,adam,6.028087,0.015535
382,adam,6.043715,0.015629
383,adam,6.059247,0.015532
384,adam,6.074802,0.015555
385,adam,6.090344,0.015542
386,adam,6.10617,0.015826
387,adam,6.121677,0.015508
388,adam,6.137291,0.015614
389,adam,6.152784,0.015493
390,adam,6.168204,0.015419
391,adam,6.183992,0.015789
392,adam,6.200376,0.016384
393,adam,6.216109,0.015733
394,adam,6.231668,0.015559
395,adam,6.24849,0.016822
396,adam,6.264217,0.015727
397,adam,6.27975,0.015533
398,adam,6.295276,0.015526
399,adam,6.310909,0.015633
400,adam,6.326345,0.015436
401,adam,6.34192,0.015575
402,adam,6.357357,0.015437
403,adam,6.372973,0.015616
404,adam,6.388956,0.015983
405,adam,6.404567,0.015611
406,adam,6.419926,0.015359
407,adam,6.435465,0.015539
408,adam,6.450784,0.015319
409,adam,6.466406,0.015622
410,adam,6.48203,0.015624
411,adam,6.497604,0.015574
412,adam,6.513129,0.015525
413,adam,6.528602,0.015474
414,adam,6.544077,0.015475
415,adam,6.559659,0.015582
416,adam,6.575397,0.015739
417,adam,6.591123,0.015725
418,adam,6.606687,0.015564
419,adam,6.622117,0.01543
420,adam,6.637733,0.015616
421,adam,6.653856,0.016123
422,adam,6.66966,0.015804
423,adam,6.685125,0.015466
424,adam,6.700676,0.015551
425,adam,6.716442,0.015766
426,adam,6.732084,0.015641
427,adam,6.747783,0.0157
428,adam,6.763271,0.015488
429,adam,6.778832,0.015561
430,adam,6.794581,0.015749
431,adam,6.810279,0.015698
432,adam,6.825846,0.015568
433,adam,6.841526,0.015679
434,adam,6.857191,0.015666
435,adam,6.872751,0.01556
436,adam,6.88827,0.015519
437,adam,6.904694,0.016424
438,adam,6.92047,0.015776
439,adam,6.936066,0.015595
440,adam,6.951501,0.015435
441,adam,6.966805,0.015303
442,adam,6.982822,0.016017
443,adam,6.998584,0.015762
444,adam,7.014229,0.015645
445,adam,7.030135,0.015907
446,adam,7.045555,0.015419
447,adam,7.061305,0.01575
448,adam,7.076872,0.015567
449,adam,7.092658,0.015785
450,adam,7.108536,0.015878
451,adam,7.12416,0.015624
452,adam,7.139914,0.015754
453,adam,7.155506,0.015592
454,adam,7.171057,0.015551
455,adam,7.186739,0.015682
456,adam,7.202379,0.015641
457,adam,7.218059,0.015679
458,adam,7.233635,0.015576
459,adam,7.249468,0.015833
460,adam,7.264992,0.015524
461,adam,7.280582,0.01559
462,adam,7.29633,0.015748
463,adam,7.311928,0.015598
464,adam,7.327819,0.015891
465,adam,7.343462,0.015643
466,adam,7.359815,0.016352
467,adam,7.375345,0.01553
468,adam,7.390844,0.015499
469,adam,7.406461,0.015617
470,adam,7.424642,0.018181
471,adam,7.440765,0.016123
472,adam,7.456534,0.015769
473,adam,7.472299,0.015765
474,adam,7.488339,0.01604
475,adam,7.504311,0.015972
476,adam,7.519688,0.015376
477,adam,7.535844,0.016156
478,adam,7.551197,0.015353
479,adam,7.566714,0.015517
480,adam,7.58292,0.016206
481,adam,7.598619,0.015699
482,adam,7.614086,0.015467
483,adam,7.629621,0.015535
484,adam,7.645107,0.015486
485,adam,7.660781,0.015674
486,adam,7.676636,0.015856
487,adam,7.692429,0.015793
488,adam,7.709771,0.017342
489,adam,7.725511,0.01574
490,adam,7.741056,0.015545
491,adam,7.756744,0.015689
492,adam,7.773666,0.016922
493,adam,7.789555,0.015888
494,adam,7.805161,0.015607
495,adam,7.820843,0.015682
496,adam,7.836746,0.015902
497,adam,7.852495,0.015749
498,adam,7.868418,0.015923
499,adam,7.884075,0.015657
500,adam,7.89999,0.015914
501,adam,7.915632,0.015642
502,adam,7.931206,0.015574
503,adam,7.94699,0.015784
504,adam,7.962751,0.015761
505,adam,7.978483,0.015732
506,adam,7.993911,0.015428
507,adam,8.009481,0.01557
508,adam,8.025836,0.016356
509,adam,8.044093,0.018257
510,adam,8.06059,0.016496
511,adam,8.076644,0.016054
512,adam,8.092726,0.016083
513,adam,8.109487,0.01676
514,adam,8.125991,0.016504
515,adam,8.141813,0.015822
516,adam,8.157825,0.016012
517,adam,8.17387,0.016045
518,adam,8.189873,0.016003
519,adam,8.206161,0.016288
520,adam,8.222386,0.016225
521,adam,8.238228,0.015842
522,adam,8.25484,0.016612
523,adam,8.271053,0.016214
524,adam,8.287118,0.016065
525,adam,8.303339,0.01622
526,adam,8.319443,0.016105
527,adam,8.33573,0.016287
528,adam,8.352633,0.016903
529,adam,8.368821,0.016188
530,adam,8.384881,0.01606
531,adam,8.400584,0.015703
532,adam,8.416576,0.015992
533,adam,8.432255,0.015679
534,adam,8.448192,0.015938
535,adam,8.464119,0.015927
536,adam,8.480217,0.016098
537,adam,8.496086,0.015869
538,adam,8.512038,0.015952
539,adam,8.528154,0.016116
540,adam,8.544287,0.016134
541,adam,8.560121,0.015834
542,adam,8.593505,0.033384
543,adam,8.613375,0.019871
544,adam,8.630373,0.016997
545,adam,8.646508,0.016136
546,adam,8.662604,0.016096
547,adam,8.678704,0.016099
548,adam,8.694748,0.016044
549,adam,8.710711,0.015963
550,adam,8.727218,0.016506
551,adam,8.745453,0.018235
552,adam,8.761836,0.016383
553,adam,8.7779,0.016064
554,adam,8.794036,0.016136
555,adam,8.809974,0.015938
556,adam,8.826098,0.016124
557,adam,8.84452,0.018422
558,adam,8.861415,0.016895
