epoch,phase,wall_time_s,epoch_time_s
426,adam,7.760290,0.018177
427,adam,7.778607,0.018317
428,adam,7.796958,0.018350
429,adam,7.815133,0.018175
430,adam,7.833482,0.018350
431,adam,7.852003,0.018521
432,adam,7.870160,0.018157
433,adam,7.888291,0.018131
434,adam,7.906368,0.018077
435,adam,7.924427,0.018059
436,adam,7.942719,0.018292
437,adam,7.960964,0.018245
438,adam,7.978627,0.017663
439,adam,7.997323,0.018696
440,adam,8.015752,0.018429
441,adam,8.034293,0.018541
442,adam,8.053229,0.018936
443,adam,8.072018,0.018789
444,adam,8.090113,0.018095
445,adam,8.108484,0.018371
446,adam,8.126755,0.018271
447,adam,8.145013,0.018258
448,adam,8.163460,0.018448
449,adam,8.181508,0.018048
450,adam,8.199540,0.018032
451,adam,8.217831,0.018290
452,adam,8.236231,0.018401
453,adam,8.254682,0.018451
454,adam,8.273128,0.018445
455,adam,8.291543,0.018415
456,adam,8.309689,0.018146
457,adam,8.327999,0.018309
458,adam,8.346156,0.018158
459,adam,8.364352,0.018195
460,adam,8.382515,0.018163
461,adam,8.400480,0.017965
462,adam,8.418747,0.018268
463,adam,8.437004,0.018256
464,adam,8.455514,0.018510
465,adam,8.473852,0.018339
466,adam,8.492041,0.018189
467,adam,8.510149,0.018108
468,adam,8.528286,0.018137
469,adam,8.546269,0.017982
470,adam,8.564411,0.018143
471,adam,8.582653,0.018241
472,adam,8.600805,0.018152
473,adam,8.618992,0.018187
474,adam,8.637068,0.018076
475,adam,8.655199,0.018131
476,adam,8.673419,0.018220
477,adam,8.691576,0.018157
478,adam,8.709680,0.018105
479,adam,8.727715,0.018035
480,adam,8.746007,0.018292
481,adam,8.763887,0.017880
482,adam,8.782129,0.018241
483,adam,8.800439,0.018310
484,adam,8.818546,0.018108
485,adam,8.836839,0.018293
486,adam,8.855153,0.018315
487,adam,8.874408,0.019254
488,adam,8.893262,0.018855
489,adam,8.911580,0.018318
490,adam,8.929662,0.018081
491,adam,8.947965,0.018303
492,adam,8.965943,0.017978
493,adam,8.984278,0.018335
494,adam,9.002516,0.018238
495,adam,9.020840,0.018324
496,adam,9.039126,0.018286
497,adam,9.057269,0.018143
498,adam,9.075505,0.018237
499,adam,9.093643,0.018138
500,adam,9.111812,0.018169
501,adam,9.129971,0.018158
502,adam,9.148288,0.018317
503,adam,9.166378,0.018090
504,adam,9.184655,0.018277
505,adam,9.202658,0.018002
506,adam,9.221036,0.018378
507,adam,9.239330,0.018294
508,adam,9.257459,0.018129
509,adam,9.275592,0.018134
510,adam,9.293484,0.017892
511,adam,9.311460,0.017976
512,adam,9.329566,0.018106
513,adam,9.347732,0.018165
514,adam,9.366114,0.018382
515,adam,9.384088,0.017974
516,adam,9.402383,0.018295
517,adam,9.420384,0.018000
518,adam,9.438297,0.017913
519,adam,9.456600,0.018303
520,adam,9.474773,0.018173
521,adam,9.492930,0.018157
522,adam,9.511228,0.018298
523,adam,9.529582,0.018354
524,adam,9.547542,0.017960
525,adam,9.565952,0.018410
526,adam,9.584424,0.018473
527,adam,9.602758,0.018334
528,adam,9.621110,0.018352
529,adam,9.639443,0.018333
530,adam,9.657761,0.018318
531,adam,9.675880,0.018118
532,adam,9.694150,0.018270
533,adam,9.712214,0.018064
534,adam,9.730354,0.018140
535,adam,9.748408,0.018054
536,adam,9.766573,0.018165
537,adam,9.784600,0.018026
538,adam,9.802738,0.018139
539,adam,9.820867,0.018128
540,adam,9.838893,0.018026
