epoch,phase,wall_time_s,epoch_time_s
291,adam,5.212113,0.016132
292,adam,5.228660,0.016548
293,adam,5.245118,0.016457
294,adam,5.262854,0.017736
295,adam,5.294341,0.031488
296,adam,5.310643,0.016301
297,adam,5.339637,0.028994
298,adam,5.355886,0.016249
299,adam,5.372572,0.016686
300,adam,5.389193,0.016621
301,adam,5.425519,0.036326
302,adam,5.442693,0.017174
303,adam,5.459453,0.016760
304,adam,5.475800,0.016347
305,adam,5.491956,0.016155
306,adam,5.508080,0.016125
307,adam,5.524246,0.016165
308,adam,5.540325,0.016080
309,adam,5.556626,0.016301
310,adam,5.574639,0.018013
311,adam,5.591398,0.016759
312,adam,5.607968,0.016570
313,adam,5.624300,0.016332
314,adam,5.640598,0.016298
315,adam,5.656844,0.016246
316,adam,5.672927,0.016083
317,adam,5.688956,0.016028
318,adam,5.706300,0.017344
319,adam,5.723016,0.016716
320,adam,5.739414,0.016398
321,adam,5.755792,0.016378
322,adam,5.772380,0.016588
323,adam,5.789552,0.017172
324,adam,5.806743,0.017191
325,adam,5.836369,0.029626
326,adam,5.852598,0.016229
327,adam,5.868856,0.016258
328,adam,5.884672,0.015816
329,adam,5.913344,0.028672
330,adam,5.929257,0.015913
331,adam,5.957423,0.028166
332,adam,5.973831,0.016408
333,adam,5.990948,0.017117
334,adam,6.008595,0.017647
335,adam,6.025361,0.016766
336,adam,6.043229,0.017867
337,adam,6.059895,0.016666
338,adam,6.076744,0.016849
339,adam,6.093660,0.016916
340,adam,6.110346,0.016686
341,adam,6.127118,0.016772
342,adam,6.143843,0.016724
343,adam,6.179803,0.035960
344,adam,6.196116,0.016313
345,adam,6.212612,0.016496
346,adam,6.228940,0.016328
347,adam,6.245358,0.016418
348,adam,6.261635,0.016277
349,adam,6.281560,0.019925
350,adam,6.297969,0.016410
351,adam,6.314069,0.016099
352,adam,6.330254,0.016185
353,adam,6.346668,0.016415
354,adam,6.362866,0.016198
355,adam,6.381913,0.019047
356,adam,6.398564,0.016651
357,adam,6.415056,0.016492
358,adam,6.431511,0.016455
359,adam,6.447970,0.016458
360,adam,6.465279,0.017310
361,adam,6.481757,0.016478
362,adam,6.498593,0.016836
363,adam,6.529873,0.031280
364,adam,6.546677,0.016804
365,adam,6.564189,0.017513
366,adam,6.581651,0.017462
367,adam,6.598543,0.016892
368,adam,6.615252,0.016708
369,adam,6.631726,0.016474
370,adam,6.664848,0.033122
371,adam,6.681593,0.016744
372,adam,6.698074,0.016482
373,adam,6.714325,0.016250
374,adam,6.730350,0.016025
375,adam,6.746681,0.016331
376,adam,6.763266,0.016585
377,adam,6.779549,0.016283
378,adam,6.797873,0.018325
379,adam,6.814314,0.016441
380,adam,6.830789,0.016474
381,adam,6.847311,0.016523
382,adam,6.863718,0.016406
383,adam,6.880213,0.016496
384,adam,6.896573,0.016360
385,adam,6.914392,0.017819
386,adam,6.930934,0.016542
387,adam,6.949209,0.018275
388,adam,6.966052,0.016843
389,adam,6.982625,0.016573
390,adam,6.999028,0.016403
391,adam,7.015039,0.016011
392,adam,7.035473,0.020434
393,adam,7.051905,0.016432
394,adam,7.068447,0.016542
395,adam,7.084500,0.016053
396,adam,7.100589,0.016089
397,adam,7.116953,0.016364
398,adam,7.134104,0.017152
399,adam,7.150871,0.016766
400,adam,7.167210,0.016339
401,adam,7.183903,0.016693
402,adam,7.200313,0.016410
403,adam,7.219198,0.018885
404,adam,7.235474,0.016275
