epoch,phase,wall_time_s,epoch_time_s
631,adam,11.695372,0.018343
632,adam,11.713634,0.018262
633,adam,11.732493,0.018859
634,adam,11.75014,0.017646
635,adam,11.768978,0.018839
636,adam,11.78709,0.018111
637,adam,11.805969,0.018879
638,adam,11.824308,0.01834
639,adam,11.842457,0.018149
640,adam,11.860548,0.018091
641,adam,11.878608,0.018059
642,adam,11.896662,0.018055
643,adam,11.914745,0.018082
644,adam,11.932806,0.018061
645,adam,11.95091,0.018104
646,adam,11.96903,0.01812
647,adam,11.987825,0.018795
648,adam,12.006055,0.01823
649,adam,12.024755,0.018701
650,adam,12.043183,0.018427
651,adam,12.062232,0.01905
652,adam,12.080668,0.018436
653,adam,12.09962,0.018951
654,adam,12.118106,0.018486
655,adam,12.137855,0.019749
656,adam,12.156722,0.018867
657,adam,12.17599,0.019268
658,adam,12.194162,0.018172
659,adam,12.212228,0.018066
660,adam,12.231332,0.019104
661,adam,12.249945,0.018614
662,adam,12.268871,0.018926
663,adam,12.287491,0.01862
664,adam,12.305455,0.017964
665,adam,12.324079,0.018624
666,adam,12.342342,0.018263
667,adam,12.360624,0.018282
668,adam,12.378661,0.018037
669,adam,12.397101,0.018441
670,adam,12.414937,0.017836
671,adam,12.432843,0.017906
672,adam,12.451436,0.018593
673,adam,12.470135,0.018699
674,adam,12.488052,0.017917
675,adam,12.506138,0.018086
676,adam,12.524318,0.01818
677,adam,12.542387,0.018069
678,adam,12.560809,0.018422
679,adam,12.579538,0.018729
680,adam,12.597539,0.018001
681,adam,12.615508,0.017969
682,adam,12.634505,0.018997
683,adam,12.65304,0.018535
684,adam,12.671063,0.018023
685,adam,12.689133,0.01807
686,adam,12.707223,0.01809
687,adam,12.725358,0.018135
688,adam,12.743485,0.018128
689,adam,12.762268,0.018782
690,adam,12.780712,0.018445
691,adam,12.799357,0.018645
692,adam,12.818464,0.019107
693,adam,12.836541,0.018077
694,adam,12.854596,0.018055
695,adam,12.872766,0.01817
696,adam,12.891493,0.018727
697,adam,12.911048,0.019555
698,adam,12.92992,0.018872
699,adam,12.948514,0.018594
700,adam,12.966469,0.017955
701,adam,12.985353,0.018884
702,adam,13.003419,0.018066
703,adam,13.023474,0.020055
704,adam,13.042306,0.018832
705,adam,13.060903,0.018597
706,adam,13.079733,0.01883
707,adam,13.097863,0.018129
708,adam,13.116059,0.018196
709,adam,13.135002,0.018943
710,adam,13.153038,0.018035
711,adam,13.171648,0.01861
712,adam,13.189487,0.017838
713,adam,13.208024,0.018537
714,adam,13.226276,0.018252
715,adam,13.24463,0.018355
716,adam,13.264201,0.019571
717,adam,13.283854,0.019652
718,adam,13.302176,0.018322
719,adam,13.322197,0.020021
720,adam,13.341143,0.018946
721,adam,13.359712,0.018569
722,adam,13.377998,0.018286
723,adam,13.396197,0.018199
724,adam,13.416067,0.019871
725,adam,13.434157,0.01809
726,adam,13.452295,0.018138
727,adam,13.470623,0.018327
728,adam,13.488557,0.017934
729,adam,13.506454,0.017897
730,adam,13.524856,0.018402
731,adam,13.543442,0.018586
732,adam,13.561323,0.017881
733,adam,13.579423,0.0181
734,adam,13.597532,0.018109
735,adam,13.615825,0.018293
736,adam,13.634197,0.018373
737,adam,13.652599,0.018402
738,adam,13.672101,0.019502
739,adam,13.689896,0.017794
740,adam,13.708047,0.018151
741,adam,13.727054,0.019007
742,adam,13.745277,0.018223
743,adam,13.764263,0.018986
744,adam,13.782338,0.018075
745,adam,13.800306,0.017968
746,adam,13.818226,0.01792
747,adam,13.838022,0.019797
748,adam,13.857714,0.019691
749,adam,13.876855,0.019142
750,adam,13.894554,0.017698
751,adam,13.91293,0.018376
752,adam,13.932158,0.019228
753,adam,13.950517,0.018358
754,adam,13.968696,0.018179
755,adam,13.988023,0.019327
756,adam,14.005896,0.017872
757,adam,14.024615,0.018719
758,adam,14.042724,0.018109
759,adam,14.06259,0.019866
760,adam,14.080463,0.017873
761,adam,14.098566,0.018103
762,adam,14.117749,0.019183
763,adam,14.136111,0.018362
764,adam,14.154135,0.018024
765,adam,14.171788,0.017653
766,adam,14.18967,0.017881
767,adam,14.207782,0.018112
768,adam,14.226043,0.018261
769,adam,14.24421,0.018167
770,adam,14.263083,0.018873
771,adam,14.281081,0.017998
772,adam,14.299194,0.018113
773,adam,14.317392,0.018198
774,adam,14.336396,0.019003
775,adam,14.355438,0.019043
776,adam,14.374241,0.018802
777,adam,14.392265,0.018024
778,adam,14.410943,0.018678
779,adam,14.428718,0.017776
780,adam,14.446757,0.018039
781,adam,14.465009,0.018252
782,adam,14.483492,0.018484
783,adam,14.501225,0.017732
784,adam,14.519179,0.017954
785,adam,14.537087,0.017909
786,adam,14.554841,0.017754
787,adam,14.572823,0.017982
788,adam,14.590738,0.017915
789,adam,14.609024,0.018286
790,adam,14.626959,0.017935
791,adam,14.645172,0.018213
792,adam,14.663058,0.017886
793,adam,14.681858,0.0188
794,adam,14.700501,0.018643
795,adam,14.718809,0.018309
796,adam,14.736871,0.018062
797,adam,14.754852,0.017981
798,adam,14.773005,0.018153
799,adam,14.791046,0.018041
800,adam,14.809973,0.018927
801,adam,14.82925,0.019277
802,adam,14.847519,0.018269
803,adam,14.865215,0.017696
804,adam,14.883337,0.018122
805,adam,14.902838,0.0195
806,adam,14.920844,0.018006
807,adam,14.938998,0.018154
808,adam,14.957329,0.018331
809,adam,14.975802,0.018473
810,adam,14.994556,0.018754
811,adam,15.012578,0.018022
812,adam,15.030188,0.01761
813,adam,15.048878,0.018691
814,adam,15.066894,0.018016
815,adam,15.08503,0.018136
816,adam,15.103089,0.018059
817,adam,15.121296,0.018207
818,adam,15.139131,0.017835
819,adam,15.157357,0.018226
820,adam,15.175517,0.01816
821,adam,15.193671,0.018154
822,adam,15.211912,0.01824
823,adam,15.230157,0.018245
824,adam,15.248195,0.018038
825,adam,15.266388,0.018193
826,adam,15.284548,0.018161
827,adam,15.302711,0.018162
828,adam,15.321971,0.01926
829,adam,15.340301,0.01833
830,adam,15.358131,0.01783
831,adam,15.376225,0.018094
832,adam,15.394346,0.018121
833,adam,15.412948,0.018603
834,adam,15.430798,0.01785
835,adam,15.448745,0.017947
836,adam,15.466719,0.017974
837,adam,15.485434,0.018715
838,adam,15.503705,0.018271
839,adam,15.522031,0.018326
840,adam,15.540279,0.018248
841,adam,15.558377,0.018098
842,adam,15.577008,0.018631
843,adam,15.595645,0.018637
844,adam,15.6141,0.018455
845,adam,15.633823,0.019723
846,adam,15.652679,0.018856
847,adam,15.670708,0.018029
848,adam,15.688647,0.017939
849,adam,15.706771,0.018124
850,adam,15.725563,0.018792
851,adam,15.744515,0.018952
852,adam,15.762641,0.018125
853,adam,15.780653,0.018012
854,adam,15.798778,0.018125
855,adam,15.816619,0.017842
856,adam,15.83456,0.017941
857,adam,15.853106,0.018546
858,adam,15.871237,0.018131
859,adam,15.889214,0.017977
860,adam,15.907356,0.018142
861,adam,15.925581,0.018225
862,adam,15.943588,0.018007
863,adam,15.961707,0.018119
864,adam,15.979776,0.018069
865,adam,15.998754,0.018978
866,adam,16.016584,0.01783
867,adam,16.035165,0.018581
868,adam,16.053247,0.018082
869,adam,16.072955,0.019708
